filename,width,height,mode,mean_intensity,std_intensity,min_intensity,max_intensity,entropy,sharpness,has_nan
J152232.28+221741.5.jpg,800,800,RGB,43.698191666666666,35.76878733122773,0,255,6.649113632404063,14271.989164334998,False
J143327.88+314029.5.jpg,800,800,RGB,38.66143072916667,28.58824958051846,0,255,6.419558096587303,13745.057945610002,False
J090148.19+203632.0.jpg,800,800,RGB,40.63093645833333,29.71946853176459,0,255,6.473396005407527,14254.067312334999,False
J145753.57+012627.2.jpg,800,800,RGB,48.68051302083333,36.461384816784495,0,255,6.64525894029472,14153.90061525,False
J231748.80+164240.9.jpg,800,800,RGB,46.717726041666666,39.30421096444307,0,255,6.528651052478977,12421.688742115,False
J162705.69+270332.9.jpg,800,800,RGB,41.89991875,31.905575799172343,0,255,6.4911467245076935,13739.91945275,False
J094531.34+543900.3.jpg,800,800,RGB,43.22773854166667,35.01767157674307,0,255,6.625637067391417,14470.265904750002,False
J085435.45+315824.9.jpg,800,800,RGB,73.29966458333334,50.63827051470883,0,255,7.3454665731108895,13773.307528365001,False
J224926.81-092440.8.jpg,800,800,RGB,39.389986979166665,29.87829065297378,0,255,6.354818379145645,14462.065921340001,False
J110447.82+122600.1.jpg,800,800,RGB,40.7124921875,29.11507384835648,0,255,6.355933668472532,14288.806315434998,False
J044152.80+010403.9.jpg,800,800,RGB,51.41291354166667,42.438327401247115,0,255,6.726739159423416,12252.54327729,False
J130441.52+033718.4.jpg,800,800,RGB,40.392496875,29.914077186359076,0,255,6.454855616274187,14475.542203375,False
J145601.79+263526.8.jpg,800,800,RGB,43.08716979166667,32.95372252888517,0,255,6.599883240617307,13979.734201,False
J005555.18+180507.1.jpg,800,800,RGB,40.01914427083333,30.976867169594925,0,255,6.389270630779703,12977.020515765,False
J150806.86-000930.6.jpg,800,800,RGB,46.72934114583333,33.065331991712426,0,255,6.467025669900744,13809.71431875,False
J151918.45+271335.9.jpg,800,800,RGB,39.488622916666664,28.37374012877591,0,255,6.471792245405031,13140.768526625001,False
J131900.36+374830.1.jpg,800,800,RGB,42.007825520833336,30.3147908706634,0,255,6.385571934908971,14672.866331435001,False
J092904.36+003005.6.jpg,800,800,RGB,42.00413072916667,35.52702114411757,0,255,6.594794825954171,13669.401138215,False
J160138.27+002158.2.jpg,800,800,RGB,42.92473385416667,31.843552904313164,0,255,6.528882071342741,14428.988006635005,False
J000724.90+071239.4.jpg,800,800,RGB,51.31282395833333,38.44605475972482,0,255,6.842151244591426,12328.965574685,False
J074708.41+252634.8.jpg,800,800,RGB,45.791470833333335,34.66652113295549,0,255,6.55935829722423,14609.457688764998,False
J112021.93+223445.9.jpg,800,800,RGB,43.4024671875,35.856186281339966,0,255,6.72781344610853,13572.222273610001,False
J084542.86+194224.2.jpg,800,800,RGB,49.22725416666667,42.699217563601,0,255,6.825443736195004,12548.390035265,False
J143817.63+561140.4.jpg,800,800,RGB,40.356281770833334,29.080246987642177,0,255,6.367989307643304,13723.030302565003,False
J093855.09+025753.0.jpg,800,800,RGB,62.319053125,38.302911264725395,0,255,6.922365770862778,14452.889424335002,False
J153718.89+011055.3.jpg,800,800,RGB,52.43206927083333,38.61671711350369,0,255,6.721601842178833,14028.719556235,False
J015627.64+030000.3.jpg,800,800,RGB,40.905847395833334,31.540638276536118,0,255,6.313769546163826,14526.102039,False
J085441.60+140859.8.jpg,800,800,RGB,39.451753645833335,29.05046005799179,0,255,6.502746974033835,12311.10058529,False
J074635.97+444816.9.jpg,800,800,RGB,50.1888703125,41.12683108113108,0,255,6.595988816133059,12638.417185015001,False
J162253.33+440716.4.jpg,800,800,RGB,41.16103177083333,29.21182878843116,0,255,6.380910310486851,14964.53051101,False
J125249.04-001954.3.jpg,800,800,RGB,41.1984328125,28.675353309763363,0,255,6.45322331844938,14521.837712040002,False
J083500.75+260145.1.jpg,800,800,RGB,46.618415104166665,38.4817230798783,0,255,6.603528963699519,14280.535903565002,False
J120421.83+040400.2.jpg,800,800,RGB,38.49115885416666,29.11262455177262,0,255,6.367637068868858,14132.188410259998,False
J153826.88+083536.1.jpg,800,800,RGB,38.7884859375,29.811631885147303,0,255,6.451471259721798,14232.854609490001,False
J085647.11+142247.7.jpg,800,800,RGB,43.594425,36.97507345274708,0,255,6.494212600017034,13464.97321604,False
J152518.61+223047.6.jpg,800,800,RGB,39.7602921875,30.45444848215325,0,255,6.549938688019212,13923.34186875,False
J091051.23+281219.0.jpg,800,800,RGB,48.07146770833333,37.807175667457614,0,255,6.7840193223860155,13701.989184765001,False
J124742.45+230841.2.jpg,800,800,RGB,47.80005625,34.275559678097686,0,255,6.719798954546797,13828.96636414,False
J115000.03+054250.2.jpg,800,800,RGB,39.21660052083333,28.744574748003167,0,255,6.416892862765052,13791.604316415,False
J121854.76+261844.5.jpg,800,800,RGB,43.9517140625,34.35371104755748,0,255,6.580091813844654,14564.120765585,False
J141109.67+062218.4.jpg,800,800,RGB,39.541963020833336,29.580159780612227,0,255,6.492182710125597,14007.087360860001,False
J131656.46+014926.3.jpg,800,800,RGB,48.75928020833334,40.757521031688945,0,255,6.747306120430159,14251.437354000002,False
J163916.36+390227.0.jpg,800,800,RGB,41.44512395833333,29.919537061843904,0,255,6.371308501634736,13979.915938839998,False
J162652.99+090733.2.jpg,800,800,RGB,40.731403125,29.78715828049184,0,255,6.402510035084111,13922.667917839997,False
J002340.72+003248.0.jpg,800,800,RGB,41.06734895833333,30.25322099850656,0,255,6.335429367355478,14712.591467614997,False
J091112.56+281925.9.jpg,800,800,RGB,41.93491041666667,29.671450254767485,0,255,6.461268827776436,14316.491541585001,False
J164441.98+231635.3.jpg,800,800,RGB,40.1177,29.743105045567564,0,255,6.4525270622609305,14283.447633240003,False
J132520.52+202840.6.jpg,800,800,RGB,41.8498890625,29.071455242825554,0,255,6.4863136147919835,13043.646544,False
J163348.04+213132.4.jpg,800,800,RGB,39.49457291666667,32.805899617499186,0,255,6.450908548503464,13809.681544784999,False
J025757.50+054714.9.jpg,800,800,RGB,47.8810875,38.15285715088291,0,255,6.496558653204421,13217.155033085,False
J121650.99+363717.7.jpg,800,800,RGB,39.81544427083333,30.997557768642547,0,255,6.25101721137866,14585.222493559999,False
J085549.61+553104.9.jpg,800,800,RGB,43.50687552083333,30.268179258817003,0,255,6.468722822393591,14445.315599959999,False
J135530.00+401229.7.jpg,800,800,RGB,50.250044270833335,32.02680191470039,0,255,6.580190252418242,14703.715395289999,False
J164147.60+313332.2.jpg,800,800,RGB,65.6792640625,59.4528587308541,0,255,6.6228745421425765,13829.273978214997,False
J080205.07+310711.6.jpg,800,800,RGB,40.02794895833333,28.087089525659202,0,255,6.4524897798815255,13616.117533810002,False
J150507.86+080626.3.jpg,800,800,RGB,43.98527447916667,32.127134435134465,0,255,6.566455052382595,13257.788366515,False
J233127.22+135432.0.jpg,800,800,RGB,48.280893229166665,40.995588488961936,0,255,6.6265521929476305,14611.570869839996,False
J122236.44+194327.6.jpg,800,800,RGB,42.22871979166667,34.775760906584054,0,255,6.606306705877887,13525.353717035001,False
J153540.98+523739.2.jpg,800,800,RGB,47.63272083333333,32.96558230079364,0,255,6.51689838891821,14925.23257906,False
J091112.65+510754.1.jpg,800,800,RGB,47.83198333333333,37.19465121133757,0,255,6.523293105820869,14367.650447875,False
J114347.25+143039.3.jpg,800,800,RGB,39.899865104166665,30.188844252032403,0,255,6.386141584537237,14126.564541765001,False
J110031.30+072429.2.jpg,800,800,RGB,42.38886458333333,32.16229741422134,0,255,6.600106206871708,13363.484562874999,False
J204539.33-045632.8.jpg,800,800,RGB,60.0343375,44.351518494986095,0,255,7.096121976165989,14140.42325849,False
J234057.73+210646.6.jpg,800,800,RGB,41.22100885416667,30.224517975597447,0,255,6.457309977022292,13696.538845340001,False
J094956.23+244349.1.jpg,800,800,RGB,40.807313020833334,32.678400619377925,0,255,6.541583420874824,13176.24255626,False
J130718.58+192151.3.jpg,800,800,RGB,42.91356302083334,32.47350492136319,0,255,6.60582900240178,13474.76442551,False
J144414.65+005606.0.jpg,800,800,RGB,39.7515328125,34.11514592148531,0,255,6.520804045728693,13737.80893134,False
J110512.09+022725.3.jpg,800,800,RGB,38.265047395833335,29.610295601481734,0,255,6.395527018801518,12989.507568265,False
J215915.81-005622.5.jpg,800,800,RGB,44.8337203125,33.609568508630964,0,255,6.381205508717143,14453.482650375,False
J143123.75+575728.4.jpg,800,800,RGB,48.2148640625,34.53710496512621,0,255,6.616982136406481,13801.010779589998,False
J113156.61+050328.5.jpg,800,800,RGB,40.610321354166665,32.425851955378874,0,255,6.540759087297374,13760.9696465,False
J082919.53+504112.5.jpg,800,800,RGB,42.527115625,34.10958864688268,0,255,6.314658966427422,14198.875502060002,False
J080955.15+194553.2.jpg,800,800,RGB,46.397645833333335,35.83805404000845,0,255,6.7040347639664,12387.794871625,False
J014221.80-101007.1.jpg,800,800,RGB,48.031908333333334,36.06414441057208,0,255,6.600467333907068,14829.119271860001,False
J151720.15+253908.1.jpg,800,800,RGB,38.304930729166664,29.289016678263142,0,255,6.478834323224187,13134.75641861,False
J163043.82+404747.5.jpg,800,800,RGB,50.1092265625,38.02676366000502,0,255,6.67776347206808,14675.679710839999,False
J135540.50+305236.6.jpg,800,800,RGB,45.934584375,32.08435952305015,0,255,6.627171992523886,13962.179077059998,False
J234627.00+142933.1.jpg,800,800,RGB,50.677159375,34.275197041945404,0,255,6.663124304345873,14750.131216914999,False
J024331.69+015908.4.jpg,800,800,RGB,41.52434635416667,33.788892081398174,0,255,6.348656491381225,14369.026604089999,False
J153043.18+262209.7.jpg,800,800,RGB,44.5725171875,31.439054345392087,0,255,6.506441096675835,13742.408797889999,False
J162104.14+402322.4.jpg,800,800,RGB,44.11519375,32.13512344032556,0,255,6.580774522714283,14548.395694125004,False
J155655.21+121052.7.jpg,800,800,RGB,40.097654166666665,31.18942926760175,0,255,6.4613246593747204,13250.297330635,False
J002213.80+222823.9.jpg,800,800,RGB,57.80561927083333,45.29233368475613,0,255,6.900071062183445,13057.466150999999,False
J041246.35-055129.4.jpg,800,800,RGB,44.91459947916667,32.65881662132307,0,255,6.694094677221608,12843.180372815,False
J144218.90+345021.6.jpg,800,800,RGB,44.2695015625,30.965765062193707,0,255,6.520289257444444,14543.837960374998,False
J153343.19+312005.3.jpg,800,800,RGB,49.1162203125,39.297007686991414,0,255,6.901656200426195,14277.993497235,False
J102134.19+643636.9.jpg,800,800,RGB,41.41272708333333,32.99921137158205,0,255,6.482597930162131,13899.53648114,False
J123755.50-012834.0.jpg,800,800,RGB,42.505896875,30.729549443115257,0,255,6.557680707503363,14360.768217215002,False
J153431.79+145142.5.jpg,800,800,RGB,39.986866666666664,33.792465959745456,0,255,6.617700204721662,13527.53441875,False
J160953.54+184307.4.jpg,800,800,RGB,40.776771875,31.18763135303068,0,255,6.424026912809432,13294.990696875,False
J154526.42+473425.4.jpg,800,800,RGB,45.95754791666667,33.37228428257927,0,255,6.546121582979469,14415.296259625,False
J145044.34+100713.1.jpg,800,800,RGB,48.90459270833333,39.600026680214455,0,255,6.643538411994742,14430.416610360002,False
J122706.75+080113.4.jpg,800,800,RGB,41.99245416666667,31.778565600134723,0,255,6.56085247264767,13488.16436234,False
J095420.23+461548.7.jpg,800,800,RGB,44.47194375,34.34448154866857,0,255,6.491487599357209,14302.984067135,False
J005628.64-091124.6.jpg,800,800,RGB,40.3715109375,29.033368516860353,0,255,6.451505687633362,13080.449361465002,False
J125050.00+064310.4.jpg,800,800,RGB,39.20931875,32.21221621001725,0,255,6.437917724153757,13442.471903685,False
J125311.97+140140.8.jpg,800,800,RGB,39.8505515625,32.753377069172,0,255,6.521950844843089,14261.769883335,False
J141608.77+140207.4.jpg,800,800,RGB,45.127246354166665,32.163989739606585,0,255,6.628738442796474,13947.271960764998,False
J105314.01+331033.6.jpg,800,800,RGB,43.14301302083334,32.01623344565543,0,255,6.418302012083379,14688.166367685002,False
J075531.34+125926.2.jpg,800,800,RGB,40.33318072916666,34.36372393051349,0,255,6.629248539866501,13762.634554815,False
J155702.27+152331.4.jpg,800,800,RGB,39.284149479166665,30.434138164967354,0,255,6.471644817883751,13233.597545859999,False
J114842.74+622743.9.jpg,800,800,RGB,45.414988020833334,29.39382832835375,0,255,6.392201785091094,14537.495563840002,False
J120628.41+200111.9.jpg,800,800,RGB,38.884279166666666,30.603005236774802,0,255,6.399151666346883,12702.68244234,False
J150713.55+265630.9.jpg,800,800,RGB,45.83822708333334,40.95984121091576,0,255,6.7571394412295245,13809.318292065,False
J115406.08+121413.6.jpg,800,800,RGB,38.461590625,29.2292978506996,0,255,6.4900577882864345,12846.953061010001,False
J140601.76+153140.0.jpg,800,800,RGB,38.443385416666665,28.37506029724496,0,255,6.297559074396401,12833.106264359998,False
J103913.97+385638.5.jpg,800,800,RGB,39.62939739583334,29.68554197159427,0,255,6.255963168334844,14776.362693385,False
J151536.57+511450.4.jpg,800,800,RGB,37.68422708333333,23.919527673676303,0,255,6.171383223068811,14144.201260035003,False
J091614.21+055439.4.jpg,800,800,RGB,37.108811458333335,26.810941362309567,0,255,6.347182672003161,13047.01209216,False
J091552.21+293901.1.jpg,800,800,RGB,34.815006770833335,19.87236753805803,0,255,6.009150027277198,12673.02541944,False
J130810.32+031126.3.jpg,800,800,RGB,35.43954895833333,24.490933119147613,0,255,6.261140503057378,13403.360904565001,False
J110524.40+253657.8.jpg,800,800,RGB,37.40477447916667,24.913793092719718,0,255,6.260953303099228,13622.670470459998,False
J000530.49-043754.0.jpg,800,800,RGB,34.724860416666665,17.73351435962473,0,255,5.72813598920044,14134.878745035,False
J130015.94+401902.9.jpg,800,800,RGB,34.96183125,20.018878678966765,0,255,6.074102529312885,13639.488701010001,False
J143155.73+433707.6.jpg,800,800,RGB,37.418455208333334,24.330362770215434,0,255,6.216009522597935,14702.421918865,False
J015334.41-001534.6.jpg,800,800,RGB,36.5967828125,21.267728040481224,0,255,6.092087810000509,14263.808319139998,False
J135325.69+214617.0.jpg,800,800,RGB,34.948201041666664,20.763401324837144,0,255,5.9402555239198715,12794.70290025,False
J152129.32+511113.5.jpg,800,800,RGB,35.000678125,16.983003714453652,0,134,6.051817519483772,14198.557830959999,False
J110626.75+434044.2.jpg,800,800,RGB,37.63465,27.132768637955717,0,255,6.224051200883757,14445.59762309,False
J081715.15+295306.1.jpg,800,800,RGB,40.55484479166667,27.875871461842415,0,255,6.280905885107396,13688.21461509,False
J220202.07-010931.3.jpg,800,800,RGB,35.421577604166664,20.21268596417025,0,255,5.824031692507757,14239.32660616,False
J093932.72+222431.6.jpg,800,800,RGB,36.9841484375,26.445326486901227,0,255,6.324214993517744,14022.335551859998,False
J125827.21+453310.3.jpg,800,800,RGB,37.31541145833334,22.361633926481133,0,255,6.08527449262459,13888.016753010003,False
J132559.98+060343.4.jpg,800,800,RGB,37.77202916666667,25.210379499473678,0,255,6.380754559916217,12346.9834,False
J080829.42+064947.3.jpg,800,800,RGB,37.2729953125,25.48671923597699,0,255,6.122087262938541,14032.161869935,False
J221430.68-073335.6.jpg,800,800,RGB,37.26993802083334,25.960312550809977,0,255,5.987307245101903,13097.80657225,False
J155807.45+344204.2.jpg,800,800,RGB,38.36549010416667,25.42368996142357,0,255,6.230627862491195,13950.518000139999,False
J145958.48+105832.7.jpg,800,800,RGB,35.36008802083333,21.368045985101656,0,255,6.055385159626006,12377.00624104,False
J120310.84+042530.1.jpg,800,800,RGB,38.31191041666667,28.217481974395024,0,255,6.453675281517823,12975.91471141,False
J121437.13+631955.4.jpg,800,800,RGB,37.0908015625,23.448476015981953,0,255,6.204093719745563,13931.787453060002,False
J113823.84+041216.9.jpg,800,800,RGB,33.5427203125,18.289244732671893,0,255,6.0524875812173535,14315.083056139996,False
J110832.91+434703.1.jpg,800,800,RGB,36.77810625,22.69829696340038,0,255,6.10947901414611,14040.166982834999,False
J140532.18+263818.0.jpg,800,800,RGB,37.36623177083333,25.272587418206026,0,255,6.191412774843695,14304.298763835,False
J142656.98+414022.0.jpg,800,800,RGB,36.80984791666667,22.734492138822983,0,255,6.053741677075633,13839.827048865,False
J120453.26+522710.6.jpg,800,800,RGB,37.39939635416667,25.690271844574,0,255,6.22402305814683,14146.362287484997,False
J114003.72+042037.2.jpg,800,800,RGB,38.363022916666665,27.585744842737913,0,255,6.3370891172583725,14175.853350084999,False
J160703.50+382650.8.jpg,800,800,RGB,37.4665515625,25.43131122409989,0,255,6.298371988792583,13112.896615625,False
J080043.87+401410.4.jpg,800,800,RGB,38.02215104166667,26.807650920455895,0,255,6.144365233536249,14083.800864109999,False
J135118.01+463719.3.jpg,800,800,RGB,36.5053484375,24.035071088464658,0,255,6.183288764472323,14656.826183485002,False
J021117.59-010342.8.jpg,800,800,RGB,38.41861145833333,24.90764083044837,0,255,6.124345176231488,14575.677498084999,False
J224237.46-001321.6.jpg,800,800,RGB,41.5072046875,26.913313719870036,0,255,6.168452593655955,14693.343181625,False
J093104.00+360003.7.jpg,800,800,RGB,37.319056770833335,24.458651484995762,0,255,6.154599514086173,14566.832946,False
J150047.91+483627.1.jpg,800,800,RGB,37.89904375,25.271203958305044,0,255,6.254047102301481,13595.38480034,False
J222411.50+001338.0.jpg,800,800,RGB,38.59118229166667,26.477410111382742,0,255,5.985670784874758,13576.720094664997,False
J133522.16+334752.0.jpg,800,800,RGB,35.79862395833333,20.63636456553114,0,255,6.032223768332233,13497.055419035,False
J113638.13+430937.6.jpg,800,800,RGB,38.9701171875,29.409198784790966,0,255,6.199194241870348,14917.452369634997,False
J033416.49-070349.6.jpg,800,800,RGB,36.17880104166667,23.54590485404696,0,255,5.970157428522291,13446.008768535,False
J000410.67-073249.2.jpg,800,800,RGB,34.81212760416667,20.412762508629672,0,255,6.122768061228563,13866.689024239999,False
J100544.05+111538.9.jpg,800,800,RGB,37.567152604166665,27.859838232859268,0,255,6.342594987426986,13620.456518164998,False
J165024.79+293901.3.jpg,800,800,RGB,36.976205729166665,26.38858767258128,0,255,6.375556616706281,13321.080085765,False
J140724.96+022645.9.jpg,800,800,RGB,37.3244953125,25.96655074282423,0,255,6.253429997253767,13077.673393310002,False
J100652.19+375847.6.jpg,800,800,RGB,36.66998229166666,24.171324625380375,0,255,6.222086250543124,13892.95217214,False
J091457.21+564113.8.jpg,800,800,RGB,37.0876015625,27.328779100283295,0,255,6.222945335879058,14074.146474785,False
J165641.93+325211.7.jpg,800,800,RGB,36.78273541666667,22.490401963411614,0,255,6.058715734576837,12988.46758364,False
J140432.74+152418.3.jpg,800,800,RGB,37.615941666666664,26.995747624794486,0,255,6.3540576107153885,13635.485839965,False
J113555.39-061055.0.jpg,800,800,RGB,35.7743125,23.03003429731873,0,255,6.1742618030671075,13405.009318435,False
J143245.43+145335.5.jpg,800,800,RGB,39.3266828125,24.686705698327803,0,255,6.221082016423644,12960.640336585,False
J085711.85+332936.0.jpg,800,800,RGB,40.018647916666666,26.967744644547814,0,255,6.173570289704055,14625.305847460002,False
J104607.35+385512.0.jpg,800,800,RGB,38.69299791666667,27.93328811897188,0,255,6.229087791728652,14302.541866765,False
J140539.16-015334.2.jpg,800,800,RGB,33.67799427083333,17.094119582170663,0,255,5.890315570906523,13086.801469060001,False
J024738.26-005115.6.jpg,800,800,RGB,34.37171875,16.527057271211305,0,255,5.647898817281389,13185.355514765,False
J110245.36+141522.4.jpg,800,800,RGB,35.4575625,22.928632302580265,0,255,6.3123591714942275,12324.837542125002,False
J095912.35+140332.5.jpg,800,800,RGB,37.06801875,24.724213345078986,0,255,6.241582919138347,13419.507317124999,False
J143546.08+110653.6.jpg,800,800,RGB,35.95316875,21.23002982119958,0,255,6.1706231333596895,12663.25959021,False
J134611.70+263702.1.jpg,800,800,RGB,35.34005520833333,22.99361469238693,0,255,6.280916662977587,13285.648976625002,False
J091959.53+284834.9.jpg,800,800,RGB,34.747428125,18.30476839486437,0,255,5.893873706717422,12675.938293665,False
J152505.02+574358.3.jpg,800,800,RGB,38.43605677083333,26.403781685681132,0,255,6.250014331201209,13360.05379111,False
J104448.14+303659.8.jpg,800,800,RGB,38.20195208333333,28.245441921031624,0,255,6.254214671762621,14279.725036935002,False
J211003.30-003705.3.jpg,800,800,RGB,39.666140625,28.976104278659072,0,255,6.175172392577682,14044.0905125,False
J221843.84-010226.5.jpg,800,800,RGB,35.55729739583333,20.125192916469082,0,255,5.765301716133663,14086.734926000003,False
J012331.69+015734.9.jpg,800,800,RGB,37.34132916666667,23.524071462014877,0,255,5.911455369687911,13428.108291514998,False
J090639.88+475106.5.jpg,800,800,RGB,38.1721765625,24.881341350876276,0,255,6.172711164959694,14547.701570765,False
J123214.52+394258.9.jpg,800,800,RGB,35.8764796875,19.009907902500913,0,254,5.943522893271423,14423.823418165,False
J011316.42+154036.7.jpg,800,800,RGB,38.22286458333333,27.286892040150505,0,255,6.259847812703311,12396.02475016,False
J072925.23+433815.2.jpg,800,800,RGB,37.482378125,23.585666637165918,0,255,5.882979697168975,13271.988637339999,False
J170708.26+351201.5.jpg,800,800,RGB,36.0587703125,22.12571217564613,0,255,5.992193870872288,12930.874819625,False
J111738.45+094248.5.jpg,800,800,RGB,36.6929703125,27.286806201291256,0,255,6.346271840444555,13590.799078375,False
J145726.34+042301.3.jpg,800,800,RGB,37.1309453125,26.51313062451574,0,255,6.217333032180617,13785.409493135003,False
J113514.88+170233.5.jpg,800,800,RGB,36.367832291666666,25.86383636850639,0,255,6.391599729928724,13008.420952539998,False
J220522.53+011304.4.jpg,800,800,RGB,35.409434895833336,22.66515727304594,0,225,6.002708414106102,14859.907312309999,False
J114151.00+072509.2.jpg,800,800,RGB,37.7224484375,26.235582469729678,0,255,6.197269870557095,13149.485775289999,False
J093848.39+374702.9.jpg,800,800,RGB,39.40113958333333,28.88264493950216,0,255,6.260493143235867,14879.018463259998,False
J233949.76+142914.6.jpg,800,800,RGB,40.006349479166666,28.482339334312897,0,255,6.384777424551404,13221.178151115,False
J170811.99+345136.7.jpg,800,800,RGB,36.146621875,21.09692917881111,0,255,6.031378223439223,12828.498458015001,False
J100627.52+150628.1.jpg,800,800,RGB,38.96265,27.062522205117908,0,255,6.453608994861801,12478.564102684999,False
J112211.43+480155.6.jpg,800,800,RGB,38.65098489583333,24.245404921577002,0,255,6.291539776229052,13247.095794625,False
J132007.06+375733.7.jpg,800,800,RGB,38.54725625,26.105666753379477,0,255,6.277274186258214,14508.947659125,False
J152444.79+020059.2.jpg,800,800,RGB,37.293036979166665,22.973972833759966,0,255,5.9885041165003585,13499.174812690002,False
J110444.67+573446.8.jpg,800,800,RGB,37.854803125,27.38023587966005,0,255,6.373745972609292,13369.546645665,False
J124004.07+075905.8.jpg,800,800,RGB,35.82987135416667,22.722926965725613,0,255,6.174091193872814,12400.25070214,False
J142650.95+133353.6.jpg,800,800,RGB,34.285871354166666,19.043888153587936,0,255,5.992418213720945,13542.295303885001,False
J142025.26+102938.8.jpg,800,800,RGB,35.31123125,21.355400705107133,0,255,6.138362405192132,12745.766548790001,False
J001346.14-100401.1.jpg,800,800,RGB,36.13172083333333,19.617148844537336,0,255,5.934542760989661,13627.998833590002,False
J170853.88+604639.5.jpg,800,800,RGB,39.92490572916667,27.770841008684897,0,255,6.298052132641716,14135.328927315,False
J084135.16+515420.5.jpg,800,800,RGB,37.76942916666667,23.92197567978342,0,255,5.962767094018913,13205.387762615,False
J162745.86+380723.1.jpg,800,800,RGB,36.691299479166666,23.125777877207444,0,255,6.083560265563578,13612.357686499998,False
J104233.72+302141.4.jpg,800,800,RGB,34.629719791666666,19.94389246696801,0,255,6.055286057113162,12427.610452014998,False
J152417.04+525824.9.jpg,800,800,RGB,40.5236328125,25.076658133747408,0,255,6.141740396638415,14814.468018790001,False
J111942.08+442856.1.jpg,800,800,RGB,38.2381125,26.140415952837163,0,255,6.0567497563509,14466.337998035002,False
J211802.57+004142.1.jpg,800,800,RGB,39.776751041666664,29.53489305582923,0,255,6.101526749486512,14619.398349234998,False
J145108.17+005305.6.jpg,800,800,RGB,36.23248854166667,23.52347728234484,0,255,6.1680017485932455,12666.36759001,False
J120836.47+325245.5.jpg,800,800,RGB,34.88246822916667,17.72508707464305,0,255,5.9263572148615,13530.707786234998,False
J115849.63+092831.4.jpg,800,800,RGB,35.967455729166666,23.685625007929797,0,255,6.290389355405362,13090.866485765,False
J082244.79+121723.3.jpg,800,800,RGB,37.27625625,27.99932479068622,0,255,6.364977236133361,13893.8697435,False
J101722.67+255344.5.jpg,800,800,RGB,39.555935416666664,28.012412322858395,0,255,6.376829248663718,13523.281895485003,False
J110311.41+090648.1.jpg,800,800,RGB,37.5331421875,27.464131542560644,0,255,6.420728199659864,12626.760053665,False
J125748.40-003021.3.jpg,800,800,RGB,33.69366197916667,19.218372590774308,0,255,6.03653525265416,13516.997198435003,False
J120409.69-014538.9.jpg,800,800,RGB,36.647189583333336,23.726255187588247,0,255,6.243874510795682,14000.13311596,False
J140018.95+523503.4.jpg,800,800,RGB,38.79730260416667,28.1692377225563,0,255,6.30387825134976,14428.033579000003,False
J154155.47+211058.5.jpg,800,800,RGB,34.9708015625,20.944035822012612,0,255,5.916540946323676,13161.615439840001,False
J154909.10+071241.0.jpg,800,800,RGB,37.045843229166664,25.321125669471588,0,255,6.149191218859075,13670.177385285002,False
J110525.51+164442.4.jpg,800,800,RGB,36.97141614583333,26.9501816077823,0,255,6.337205706334703,13487.41259774,False
J235158.08+144711.1.jpg,800,800,RGB,35.32970208333333,22.863370510919403,0,255,6.054826038671245,12683.86069111,False
J024358.74-004913.7.jpg,800,800,RGB,39.14358020833333,30.07116611637758,0,255,6.186665034627875,14795.031010135,False
J131909.69+162654.0.jpg,800,800,RGB,39.24925625,25.7536930092269,0,255,6.2925431349113055,13555.044822715003,False
J101635.74+491019.5.jpg,800,800,RGB,37.6862796875,25.03719493246714,0,255,6.202491661657296,13560.051688235002,False
J073106.44+392639.9.jpg,800,800,RGB,37.78086666666667,25.095105087092627,0,255,6.01955813160223,12641.534943240002,False
J135557.94+565302.5.jpg,800,800,RGB,37.42262708333333,25.780855600912467,0,255,6.265997818167209,13702.73716789,False
J075503.28+384710.5.jpg,800,800,RGB,36.3648359375,20.697520243204863,0,255,6.0162207060293555,13385.572071874998,False
J134439.08+262716.2.jpg,800,800,RGB,38.463110416666666,24.733090511336727,0,255,6.330316248333278,13254.580933500001,False
J134237.18+170119.9.jpg,800,800,RGB,34.82114375,21.758089444507053,0,255,6.170673309540357,13000.638554615,False
J155314.83+395325.2.jpg,800,800,RGB,36.08051354166667,22.483003901716696,0,255,6.072572232480052,14186.59976025,False
J102319.39+203149.4.jpg,800,800,RGB,36.670829166666664,24.072465678740706,0,255,6.284910472976355,12796.82443101,False
J151806.99+191219.0.jpg,800,800,RGB,35.93065677083333,23.016576439508444,0,255,6.087295313462917,13663.109190460002,False
J160231.41+244145.5.jpg,800,800,RGB,35.63984791666667,23.656498113137342,0,255,6.231457191592546,13179.20725989,False
J101111.59+433159.6.jpg,800,800,RGB,37.09431875,25.11683538183898,0,255,6.200451224393295,14676.470390465003,False
J211957.71+010313.0.jpg,800,800,RGB,39.7368375,29.412611925673318,0,255,6.07380824061054,14863.197717685,False
J145847.45+083335.5.jpg,800,800,RGB,38.2859,26.842658170314156,0,255,6.284875904667186,14175.76939864,False
J131914.62-004510.4.jpg,800,800,RGB,35.83741875,23.516222141225867,0,255,6.240070821059754,13309.77584094,False
J225857.28+011220.2.jpg,800,800,RGB,37.823710416666664,22.780501990543172,0,255,5.818133172132895,13815.864810874999,False
J093716.56+552203.4.jpg,800,800,RGB,36.41883645833333,21.722264523321936,0,255,5.948984686575776,13949.437496885002,False
J135455.36+373911.9.jpg,800,800,RGB,36.94036979166667,24.307217752413663,0,255,6.190354614424952,13705.501045015002,False
